skill,num,meansal,cumul,id
Irrigation (Agriculture),7,NaN,98.1808782274847,specialized
Issuing Receipts,7,33008,98.18271519407553,specialized
IT Strategy,7,NaN,98.18455216066634,specialized
Library of Congress Classification,7,63000,98.18638912725717,specialized
Life Sciences Industry Knowledge,7,34500,98.188226093848,specialized
Loan Processing,7,44720,98.19006306043883,specialized
Logistics Industry Knowledge,7,37334.666666666664,98.19190002702965,specialized
Lymphocyte,7,58880,98.19373699362048,specialized
Malware Reverse Engineering,7,NaN,98.1955739602113,specialized
Marketing Process,7,26740.48,98.19741092680214,specialized
Materials Management Practices,7,NaN,98.19924789339295,specialized
Mechanical Industry Knowledge,7,NaN,98.20108485998378,specialized
Medical Record Logging,7,91000,98.20292182657461,specialized
Mental Retardation Diagnosis / Treatment,7,25500,98.20475879316544,specialized
Mergers and Acquisitions,7,79637,98.20659575975625,specialized
Metal Stamping,7,35600,98.20843272634708,specialized
Micro Machining,7,NaN,98.21026969293791,specialized
Microcontrollers,7,NaN,98.21210665952874,specialized
Microsoft Office 365,7,43600,98.21394362611957,specialized
Mitigation Projects,7,67306.7,98.21578059271039,specialized
Model Building,7,40000,98.21761755930122,specialized
Mycoplasma,7,58880,98.21945452589205,specialized
Neurology,7,88561,98.22129149248288,specialized
Nortel,7,52000,98.22312845907369,specialized
Oil And Gas Extraction,7,51756.34285714286,98.22496542566452,specialized
Open Database Connectivity (ODBC),7,NaN,98.22680239225535,specialized
Paint Roller,7,30800,98.22863935884618,specialized
Paint Shop Pro,7,26746.666666666668,98.230476325437,specialized
Passenger Transport,7,20800,98.23231329202783,specialized
Patient Monitoring,7,56841.6,98.23415025861866,specialized
Payment Dispute Resolution,7,59333.333333333336,98.23598722520948,specialized
Payroll Preparation,7,NaN,98.2378241918003,specialized
Pentaho,7,110000,98.23966115839113,specialized
Physical Inventory Procedures,7,33000,98.24149812498196,specialized
Pipe System Maintenance,7,36891,98.24333509157279,specialized
Pipettes,7,41200,98.2451720581636,specialized
Plumbing Design,7,NaN,98.24700902475443,specialized
PMBOK,7,86000,98.24884599134526,specialized
Pollution Control Equipment,7,49852.4,98.25068295793609,specialized
Power Wiring,7,31000,98.25251992452692,specialized
Production Welding,7,44200,98.25435689111774,specialized
Protease,7,58880,98.25619385770857,specialized
Qlik,7,76727,98.2580308242994,specialized
Qualitative Analysis,7,105150.5,98.25986779089023,specialized
R,7,66400,98.26170475748104,specialized
Radiation Protection,7,56875,98.26354172407187,specialized
Range Management,7,47673.6,98.2653786906627,specialized
Refractory,7,35040,98.26721565725353,specialized
Robot Programming,7,51000,98.26905262384435,specialized
Sanitary Systems,7,43000,98.27088959043517,specialized
Scale Drawings,7,26000,98.272726557026,specialized
Severe Disability,7,48908.71428571428,98.27456352361683,specialized
Sheet Metal Installation,7,35000,98.27640049020765,specialized
Siemens Medical Solutions (SMS),7,NaN,98.27823745679848,specialized
Single Sign On (SSO),7,NaN,98.28007442338931,specialized
Single-Minute Exchange of Die,7,NaN,98.28191138998014,specialized
Software Sales,7,59000,98.28374835657097,specialized
Software Validation,7,40466.666666666664,98.28558532316178,specialized
Solution Selling,7,NaN,98.28742228975261,specialized
Sortation,7,NaN,98.28925925634344,specialized
Spring MVC,7,41000,98.29109622293427,specialized
SRAS,7,78000,98.29293318952509,specialized
Supply Chain Performance Management,7,80303.5,98.29477015611592,specialized
Supply Chain Planning,7,NaN,98.29660712270675,specialized
Supply Chain Project Management,7,NaN,98.29844408929758,specialized
Survey Analysis,7,NaN,98.30028105588839,specialized
Sustainable Design,7,NaN,98.30211802247922,specialized
Tariffs,7,NaN,98.30395498907005,specialized
Team Foundation Server,7,62000,98.30579195566088,specialized
Technology Research,7,NaN,98.3076289222517,specialized
Television Production,7,41014,98.30946588884252,specialized
Teradata,7,NaN,98.31130285543335,specialized
Therapy,7,38771.2,98.31313982202418,specialized
Trucking Industry Knowledge,7,23000,98.31497678861501,specialized
Ultraviolet-Visible Spectroscopy,7,NaN,98.31681375520583,specialized
Unmanned Aerial Systems (UAS),7,NaN,98.31865072179666,specialized
Vendor Evaluation,7,NaN,98.32048768838749,specialized
Venipuncture,7,NaN,98.32232465497832,specialized
Wage & Hour,7,58418,98.32416162156913,specialized
Website Production,7,36878,98.32599858815996,specialized
Wheel Alignment,7,44538.5,98.32783555475079,specialized
Windows NT,7,38500,98.32967252134162,specialized
Wiring Maintenance,7,NaN,98.33150948793244,specialized
Accounting Analysis,6,83331.66666666667,98.33308403072458,specialized
Ada (Programming Language),6,89101,98.33465857351672,specialized
Administration Management,6,53000,98.33623311630885,specialized
Adobe Premiere,6,41000,98.33780765910099,specialized
Advertising Sales,6,NaN,98.33938220189313,specialized
Aftermarket Sales,6,38333.333333333336,98.34095674468526,specialized
Alarm System Monitoring,6,30320.800000000003,98.3425312874774,specialized
Alcoholic Beverage Industry Knowledge,6,28026.666666666668,98.34410583026954,specialized
Anthrax Vaccination,6,63261.833333333336,98.34568037306167,specialized
Assembly Testing,6,51000,98.34725491585381,specialized
Basic Research,6,168165,98.34882945864595,specialized
BladeLogic,6,130000,98.35040400143808,specialized
Boilermaking,6,30977,98.35197854423022,specialized
Building Inspection,6,45180,98.35355308702236,specialized
Business Continuity & Disaster Recovery,6,87333.33333333333,98.35512762981449,specialized
Business Process Outsourcing,6,NaN,98.35670217260663,specialized
CA-7,6,47000,98.35827671539877,specialized
Calculation of Discounts,6,59000,98.3598512581909,specialized
Carbon Monoxide Poisoning,6,44044.66666666667,98.36142580098304,specialized
Care Planning,6,33000,98.36300034377517,specialized
Cash Deposits and Receipts,6,28275.8,98.36457488656731,specialized
Catheterization Laboratory (CATH LAB),6,27040,98.36614942935945,specialized
Channel Management,6,NaN,98.36772397215158,specialized
Checking Out Customers,6,NaN,98.36929851494372,specialized
Chickenpox,6,NaN,98.37087305773586,specialized
Children's Health,6,NaN,98.37244760052799,specialized
Cisco Nexus,6,82000,98.37402214332013,specialized
Clearance Investigations,6,NaN,98.37559668611227,specialized
Commercial Electrical Work,6,27040,98.3771712289044,specialized
Configuration Review,6,60000,98.37874577169654,specialized
Correlation Analysis,6,NaN,98.38032031448869,specialized
CRM software,6,66666.66666666667,98.38189485728081,specialized
Data Integrity,6,51000,98.38346940007295,specialized
Database Modeling,6,NaN,98.3850439428651,specialized
DataDog,6,53000,98.38661848565722,specialized
Dentrix,6,NaN,98.38819302844936,specialized
Design Change Packages,6,78000,98.3897675712415,specialized
DH+,6,NaN,98.39134211403363,specialized
Digital Oscilloscopes,6,50235.75,98.39291665682578,specialized
Direct Advertising,6,28320,98.39449119961792,specialized
Distribution Management,6,45240,98.39606574241004,specialized
DOCSIS,6,NaN,98.39764028520219,specialized
Dredging,6,60139.875,98.39921482799433,specialized
E-Discovery,6,NaN,98.40078937078646,specialized
Early Childhood Education,6,43332,98.4023639135786,specialized
Emergency Care,6,19000,98.40393845637072,specialized
Employee Recruitment,6,60000,98.40551299916287,specialized
Energy Policy,6,41600,98.40708754195501,specialized
Engineering Industry Knowledge,6,83200,98.40866208474714,specialized
Environmental Education,6,31746,98.41023662753928,specialized
Expert System,6,52000,98.41181117033142,specialized
Extensible Stylesheet Language XSL,6,80000,98.41338571312355,specialized
Fascia,6,35700,98.41496025591569,specialized
Firmware development,6,58666.666666666664,98.41653479870783,specialized
Flight Training,6,53089,98.41810934149996,specialized
Freight Brokerage,6,35333.333333333336,98.4196838842921,specialized
Freight Flow,6,22000,98.42125842708424,specialized
Fuel Supply,6,NaN,98.42283296987637,specialized
Gas Collection,6,47145.375,98.42440751266851,specialized
Gastroenterology,6,25980,98.42598205546065,specialized
General Ledger Accounting,6,41600,98.42755659825278,specialized
GPS Data,6,NaN,98.42913114104492,specialized
Grant Applications,6,55413.333333333336,98.43070568383706,specialized
Grease Traps,6,38746.8,98.43228022662919,specialized
Gynecology,6,NaN,98.43385476942133,specialized
Hand Welding,6,56160,98.43542931221347,specialized
Handling Fiber Optics,6,41600,98.4370038550056,specialized
Hardware Asset Management,6,NaN,98.43857839779774,specialized
Heroku,6,53000,98.44015294058988,specialized
Hortonworks,6,104000,98.44172748338201,specialized
HRMS,6,43892,98.44330202617415,specialized
Hydrogeology,6,66325.66666666667,98.4448765689663,specialized
Inbound Logistics,6,63592,98.44645111175842,specialized
Informatica PowerCenter,6,NaN,98.44802565455056,specialized
Instagram,6,32220,98.44960019734269,specialized
Inventory Accounting,6,34320,98.45117474013483,specialized
Inversion of Control (IoC),6,NaN,98.45274928292697,specialized
Jenkins,6,104000,98.4543238257191,specialized
Kerberos,6,NaN,98.45589836851124,specialized
Laboratory Automation,6,34500,98.45747291130338,specialized
Lead Time Reduction,6,54000,98.45904745409551,specialized
Lean Warehousing,6,28080,98.46062199688765,specialized
Legal Document Review,6,24960,98.4621965396798,specialized
Legal Industry Knowledge,6,43668,98.46377108247192,specialized
Liquid Chromatography,6,37000,98.46534562526406,specialized
Local Electrical Codes,6,43267.5,98.4669201680562,specialized
Management of Federal Information Resources,6,NaN,98.46849471084833,specialized
Margin Goals,6,NaN,98.47006925364047,specialized
Marketing Operations,6,52897,98.47164379643262,specialized
Marketing Programs,6,NaN,98.47321833922474,specialized
Master Data Management (MDM),6,91000,98.47479288201689,specialized
Metasploit,6,57000,98.47636742480903,specialized
Microsoft CRM,6,88666.66666666667,98.47794196760115,specialized
Natural Sciences,6,46087,98.4795165103933,specialized
NetScreen,6,76666.66666666667,98.48109105318544,specialized
Network Interface Card,6,NaN,98.48266559597756,specialized
Network Load Balancing,6,55545,98.4842401387697,specialized
Next Generation Sequencing (NGS),6,51546,98.48581468156185,specialized
Nurse Management,6,33562.25,98.48738922435398,specialized
Objective C,6,NaN,98.48896376714612,specialized
Operational Auditing,6,18000,98.49053830993824,specialized
Oracle Fusion,6,71760,98.49211285273039,specialized
Oracle Transportation Management,6,32240,98.49368739552253,specialized
Organic Chemistry,6,42240,98.49526193831466,specialized
Organizational Analysis,6,67000,98.4968364811068,specialized
OSIsoft,6,NaN,98.49841102389894,specialized
Osisoft PI,6,NaN,98.49998556669107,specialized
Patient Advisement,6,NaN,98.50156010948321,specialized
Patient Preparation,6,25500,98.50313465227535,specialized
Pharmacist Assistance,6,41220,98.50470919506748,specialized
Pheresis,6,NaN,98.50628373785962,specialized
Photovoltaic (PV) Systems,6,NaN,98.50785828065176,specialized
Plumbing Tools,6,36285.566666666666,98.50943282344389,specialized
Portal Tools,6,NaN,98.51100736623603,specialized
Portfolio Management,6,117191,98.51258190902817,specialized
Preventive Services,6,80000,98.5141564518203,specialized
Process Adjustment,6,45244.8,98.51573099461244,specialized
Product Promotion,6,34500,98.51730553740458,specialized
Project Architecture,6,120000,98.51888008019671,specialized
Promotional Materials,6,25260,98.52045462298885,specialized
Psychiatric Evaluation,6,NaN,98.52202916578099,specialized
Purchase-to-Pay,6,NaN,98.52360370857312,specialized
RabbitMQ,6,110117.66666666667,98.52517825136526,specialized
Radio Frequency Equipment,6,49810.666666666664,98.5267527941574,specialized
Rail Industry Knowledge,6,NaN,98.52832733694953,specialized
Really Simple Syndication(RSS),6,NaN,98.52990187974167,specialized
Receipt Verification,6,28600,98.53147642253381,specialized
Remediation Services,6,24900,98.53305096532594,specialized
Report Analysis,6,56890,98.53462550811808,specialized
Residential Remodeling,6,33800,98.53620005091021,specialized
RF Scan Gun,6,31650,98.53777459370235,specialized
SAP Business Intelligence (BI),6,48000,98.5393491364945,specialized
SCSI,6,NaN,98.54092367928662,specialized
Seamanship,6,36500,98.54249822207876,specialized
Server Configuration,6,58500,98.5440727648709,specialized
Shipping Industry Knowledge,6,48000,98.54564730766303,specialized
Shipping Preparation,6,36223.2,98.54722185045517,specialized
Shipping Regulations,6,NaN,98.548796393247315,specialized
Site Selection,6,63205.666666666664,98.55037093603944,specialized
Soil Testing,6,44652.5,98.55194547883158,specialized
Sound Cards,6,NaN,98.55352002162373,specialized
Sourcing Requirements,6,79333.33333333333,98.55509456441585,specialized
Static Application Security Testing Tools,6,100000,98.556669107208,specialized
Storage Area Network,6,NaN,98.55824365000014,specialized
Strategic Recommendations,6,84000,98.55981819279226,specialized
Substation Engineering,6,NaN,98.5613927355844,specialized
Supplier Database Maintenance,6,69000,98.56296727837655,specialized
Tax Compliance,6,NaN,98.56454182116867,specialized
Technical Presentations,6,NaN,98.56611636396082,specialized
Technology Sales,6,53040,98.56769090675296,specialized
Telnet,6,35360,98.56926544954509,specialized
Text to Speech (TTS),6,42000,98.57083999233723,specialized
Total Cost of Ownership (TCO),6,66120,98.57241453512937,specialized
Transloading,6,NaN,98.5739890779215,specialized
Transportation Security,6,27040,98.57556362071364,specialized
Tutoring,6,85000,98.57713816350577,specialized
Unified Modeling Language (UML),6,NaN,98.5787127062979,specialized
UX Wireframes,6,85000,98.58028724909005,specialized
Variance Explanation,6,51000,98.58186179188218,specialized
Varicella,6,NaN,98.58343633467432,specialized
